created_on,lat-lon,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,rooms,comuna,barrio_cod,place_with_parent_names_cod,operation_sell,property_type_PH,property_type_apartment,property_type_house,rooms_mean
2017-10-17,"-34.595155,-58.3900729",-34.595155,-58.39007289999999,440000.0,184.0,171.0,2391.304347826087,5.916647291213798,2.0,27,56,1,0,1,0,5.916647291213798
2017-10-17,"-34.5916058,-58.4010601",-34.5916058,-58.4010601,378000.0,140.0,140.0,2700.0,4.844038717952817,2.0,27,22,1,0,1,0,4.844038717952817
2017-10-17,"-34.5867464886,-58.4006160196",-34.5867464886,-58.4006160196,86000.0,29.0,29.0,2965.5172413793102,1.0034080201473692,2.0,27,56,1,0,1,0,1.0034080201473692
2017-10-17,"-34.5961133958,-58.4021635878",-34.596113395799996,-58.4021635878,375000.0,164.0,135.0,2286.5853658536585,4.671037335168788,2.0,27,56,1,0,1,0,4.671037335168788
2017-10-17,"-34.5946890132,-58.3900835312",-34.594689013200004,-58.3900835312,440000.0,182.0,170.0,2417.5824175824177,5.882047014656992,2.0,27,22,1,0,1,0,5.882047014656992
2017-10-17,"-34.599745,-58.3987626",-34.599745,-58.39876260000001,120000.0,50.0,49.0,2400.0,1.695413551283486,2.0,27,20,1,0,1,0,1.695413551283486
2017-10-17,"-34.5892404041,-58.4070531422",-34.589240404099996,-58.40705314220001,240000.0,120.0,83.0,2000.0,2.8718229542148843,2.0,27,43,1,0,1,0,2.8718229542148843
2017-10-17,"-34.5896042,-58.4043635",-34.589604200000004,-58.4043635,55000.0,20.0,20.0,2750.0,0.6920055311361167,2.0,27,56,1,0,1,0,0.6920055311361167
2017-10-17,"-34.5885465398,-58.4011216661",-34.5885465398,-58.401121666099996,140000.0,51.0,51.0,2745.098039215686,1.7646141043970975,2.0,27,56,1,0,1,0,1.7646141043970975
2017-10-17,"-34.5884493821,-58.4011645815",-34.5884493821,-58.4011645815,114000.0,41.0,41.0,2780.487804878049,1.4186113388290393,2.0,27,56,1,0,1,0,1.4186113388290393
2017-10-17,"-34.5970267,-58.4032272",-34.59702670000001,-58.4032272,239000.0,99.0,99.0,2414.1414141414143,3.4254273791237777,2.0,27,56,1,0,1,0,3.4254273791237777
2017-10-17,"-34.5883997,-58.4092936",-34.588399700000004,-58.4092936,490000.0,167.0,167.0,2934.1317365269456,5.778246184986575,2.0,27,22,1,0,1,0,5.778246184986575
2017-10-17,"-34.5920758177,-58.4075546455",-34.5920758177,-58.4075546455,189000.0,72.0,1.0,2625.0,0.03460027655680584,2.0,27,56,1,0,1,0,0.03460027655680584
2017-10-17,"-34.5963151356,-58.4131980133",-34.5963151356,-58.4131980133,179000.0,71.0,71.0,2521.1267605633802,2.4566196355332144,2.0,27,19,1,0,1,0,2.4566196355332144
2017-10-17,"-34.5931003394,-58.4090995979",-34.5931003394,-58.4090995979,84900.0,38.0,36.0,2234.2105263157896,1.24560995604501,2.0,27,56,1,0,1,0,1.24560995604501
2017-10-17,"-34.5930976,-58.4083753",-34.5930976,-58.4083753,345000.0,165.0,165.0,2090.909090909091,5.7090456318729625,2.0,27,22,1,0,1,0,5.7090456318729625
2017-10-17,"-34.5894171,-58.4018627",-34.58941710000001,-58.4018627,290000.0,103.0,95.0,2815.533980582524,3.2870262728965542,2.0,27,22,1,0,1,0,3.2870262728965542
2017-10-17,"-34.5725121,-58.394726",-34.572512100000004,-58.394726,99000.0,46.0,35.0,2152.1739130434785,1.2110096794882041,2.0,27,29,1,1,0,0,1.2110096794882041
2017-10-17,"-34.5865541,-58.3858183",-34.5865541,-58.3858183,295000.0,95.0,95.0,3105.263157894737,3.2870262728965542,2.0,27,56,1,0,1,0,3.2870262728965542
2017-10-17,"-34.5993226968,-58.3903863407",-34.5993226968,-58.3903863407,130000.0,60.0,44.0,2166.6666666666665,1.5224121684994567,2.0,27,56,1,0,1,0,1.5224121684994567
2017-10-17,"-34.5923120964,-58.4095308357",-34.5923120964,-58.4095308357,225000.0,108.0,100.0,2083.333333333333,3.4600276556805833,2.0,27,22,1,0,1,0,3.4600276556805833
2017-10-17,"-34.5989471935,-58.388311046",-34.5989471935,-58.388311046000005,220000.0,75.0,70.0,2933.333333333333,2.4220193589764083,2.0,27,56,1,0,1,0,2.4220193589764083
2017-10-17,"-34.5856133,-58.3880367",-34.5856133,-58.38803670000001,245000.0,100.0,90.0,2450.0,3.114024890112525,2.0,27,56,1,0,1,0,3.114024890112525
2017-10-17,"-34.5902502,-58.403009",-34.59025020000001,-58.403009,155000.0,64.0,58.0,2421.875,2.0068160402947384,2.0,27,56,1,0,1,0,2.0068160402947384
2017-10-17,"-34.5942728023,-58.4074279838",-34.5942728023,-58.4074279838,179000.0,87.0,87.0,2057.4712643678163,3.0102240604421078,2.0,27,22,1,0,1,0,3.0102240604421078
2017-10-17,"-34.5924987,-58.4078489",-34.5924987,-58.4078489,169000.0,80.0,80.0,2112.5,2.768022124544467,2.0,27,56,1,0,1,0,2.768022124544467
2017-10-17,"-34.587582425,-58.3871355582",-34.587582425,-58.387135558199994,399000.0,152.0,121.0,2625.0,4.186633463373506,2.0,27,56,1,0,1,0,4.186633463373506
2017-10-17,"-34.5979246724,-58.3899092674",-34.5979246724,-58.3899092674,73000.0,32.0,25.0,2281.25,0.8650069139201458,2.0,27,56,1,0,1,0,0.8650069139201458
2017-10-17,"-34.5916540595,-58.4037709236",-34.5916540595,-58.4037709236,150000.0,53.0,50.0,2830.1886792452833,1.7300138278402917,2.0,27,23,1,0,1,0,1.7300138278402917
2017-10-18,"-34.5958704,-58.3919534",-34.595870399999995,-58.3919534,450000.0,183.0,178.0,2459.016393442623,5.0,2.0,27,22,1,0,1,0,5.0
2017-10-18,"-34.5899331,-58.3902767",-34.5899331,-58.3902767,980000.0,360.0,360.0,2722.222222222222,5.0,2.0,27,56,1,0,1,0,5.0
2017-10-18,"-34.5914398343,-58.3954730735",-34.5914398343,-58.39547307350001,190000.0,63.0,63.0,3015.873015873016,2.0,2.0,27,56,1,0,1,0,2.0
2017-10-18,"-34.596494,-58.407891",-34.596494,-58.407891000000006,112000.0,40.0,40.0,2800.0,2.0,2.0,27,56,1,0,1,0,2.0
2017-10-18,"-34.5932701,-58.4006735",-34.5932701,-58.4006735,289000.0,105.0,95.0,2752.3809523809527,3.2870262728965542,2.0,27,56,1,0,1,0,3.2870262728965542
2017-10-19,"-34.590497,-58.405467",-34.590497,-58.405467,410000.0,163.0,163.0,2515.3374233128834,5.639845078759351,2.0,27,22,1,0,1,0,5.639845078759351
2017-10-19,"-34.589238,-58.409819",-34.589238,-58.40981899999999,365000.0,167.0,158.0,2185.62874251497,5.466843695975322,2.0,27,22,1,0,1,0,5.466843695975322
2017-10-19,"-34.59931,-58.395838",-34.59931,-58.395838,89000.0,34.0,34.0,2617.6470588235293,1.1764094029313985,2.0,27,56,1,0,1,0,1.1764094029313985
2017-10-19,"-34.597193,-58.414403",-34.597193,-58.414403,238000.0,76.0,68.0,3131.578947368421,2.352818805862797,2.0,27,43,1,0,1,0,2.352818805862797
2017-10-19,"-34.5920895942,-58.3942736952",-34.5920895942,-58.394273695200006,535000.0,202.0,190.0,2648.5148514851485,4.0,2.0,27,56,1,0,1,0,4.0
2017-10-19,"-34.5905334,-58.4107189",-34.5905334,-58.4107189,390000.0,143.0,143.0,2727.2727272727275,4.947839547623235,2.0,27,22,1,0,1,0,4.947839547623235
2017-10-19,"-34.5891197,-58.4099598",-34.589119700000005,-58.4099598,155000.0,64.0,64.0,2421.875,2.2144176996355736,2.0,27,22,1,0,1,0,2.2144176996355736
2017-10-19,"-34.5939791,-58.3910131",-34.59397910000001,-58.3910131,500000.0,171.0,171.0,2923.9766081871344,4.0,2.0,27,56,1,0,1,0,4.0
2017-10-19,"-34.5956637736,-58.394973278",-34.5956637736,-58.394973278,245000.0,85.0,85.0,2882.3529411764707,3.0,2.0,27,22,1,0,1,0,3.0
2017-10-19,"-34.5946096,-58.401102",-34.594609600000005,-58.401102,365000.0,148.0,136.0,2466.2162162162163,4.0,2.0,27,22,1,0,1,0,4.0
2017-10-19,"-34.5937852,-58.4086523",-34.5937852,-58.40865229999999,360000.0,170.0,170.0,2117.6470588235293,5.882047014656992,2.0,27,22,1,0,1,0,5.882047014656992
2017-10-19,"-34.5929084,-58.4016746",-34.5929084,-58.40167460000001,325000.0,104.0,98.0,3125.0,3.0,2.0,27,22,1,0,1,0,3.0
2017-10-19,"-34.593528,-58.405114",-34.593528000000006,-58.40511400000001,490000.0,160.0,160.0,3062.5,4.0,2.0,27,43,1,0,1,0,4.0
2017-10-19,"-34.597539,-58.4157974",-34.597539000000005,-58.4157974,125000.0,58.0,58.0,2155.172413793104,1.0,2.0,27,43,1,0,1,0,1.0
2017-10-20,"-34.591036,-58.393192",-34.591035999999995,-58.393192000000006,345000.0,134.0,134.0,2574.626865671642,5.0,2.0,27,56,1,0,1,0,5.0
2017-10-20,"-34.586798,-58.4053311",-34.586797999999995,-58.4053311,400000.0,140.0,140.0,2857.142857142857,6.0,2.0,27,22,1,0,1,0,6.0
2017-10-21,"-34.593544,-58.404286",-34.593544,-58.404286,360000.0,138.0,138.0,2608.695652173913,4.0,2.0,27,22,1,0,1,0,4.0
2017-10-21,"-34.594809,-58.401653",-34.594809000000005,-58.401653,270000.0,95.0,85.0,2842.105263157894,4.0,2.0,27,22,1,0,1,0,4.0
2017-10-21,"-34.5965223,-58.4003729",-34.5965223,-58.4003729,360000.0,128.0,119.0,2812.5,4.0,2.0,27,56,1,0,1,0,4.0
2017-10-22,"-34.5983789,-58.3946984",-34.5983789,-58.3946984,269000.0,99.0,95.0,2717.171717171717,4.0,2.0,27,56,1,0,1,0,4.0
2017-10-22,"-34.5955221,-58.3975171",-34.595522100000004,-58.3975171,490000.0,190.0,179.0,2578.9473684210525,4.0,2.0,27,56,1,0,1,0,4.0
2017-10-22,"-34.5911994,-58.3985999",-34.5911994,-58.3985999,275000.0,126.0,90.0,2182.5396825396824,2.0,2.0,27,56,1,0,1,0,2.0
2017-10-22,"-34.5987274,-58.3958508",-34.598727399999994,-58.39585079999999,70000.0,23.0,23.0,3043.478260869565,1.0,2.0,27,56,1,0,1,0,1.0
2017-10-22,"-34.5897328,-58.4073583",-34.5897328,-58.4073583,249000.0,94.0,87.0,2648.9361702127662,5.0,2.0,27,22,1,0,1,0,5.0
2017-10-22,"-34.590771,-58.405938",-34.590771000000004,-58.405938,277000.0,101.0,101.0,2742.5742574257424,3.0,2.0,27,22,1,0,1,0,3.0
2017-10-22,"-34.594719,-58.387764",-34.594719,-58.387764,435000.0,212.0,154.0,2051.8867924528304,4.0,2.0,27,56,1,0,1,0,4.0
2017-10-24,"-34.5915243355,-58.3980287878",-34.591524335500004,-58.398028787799994,275000.0,95.0,88.0,2894.7368421052643,4.0,2.0,27,22,1,0,1,0,4.0
2017-10-24,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,209000.0,82.0,60.0,2548.780487804879,3.0,2.0,27,22,1,0,1,0,3.0
2017-10-24,"-34.596349,-58.3918255",-34.596349,-58.3918255,480000.0,170.0,160.0,2823.529411764706,5.0,2.0,27,56,1,0,1,0,5.0
2017-10-24,"-34.5928087794,-58.4099320497",-34.5928087794,-58.409932049700004,110000.0,47.0,39.0,2340.4255319148942,2.0,2.0,27,43,1,0,1,0,2.0
2017-10-24,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,110000.0,47.0,39.0,2340.4255319148942,2.0,2.0,27,22,1,0,1,0,2.0
2017-10-25,"-34.5901977,-58.3919249",-34.590197700000004,-58.39192489999999,230000.0,94.0,89.0,2446.8085106382987,4.0,2.0,27,56,1,0,0,1,4.0
2017-10-25,"-34.5873997,-58.3853735",-34.58739970000001,-58.3853735,169000.0,62.0,55.0,2725.8064516129034,2.0,2.0,27,56,1,0,1,0,2.0
2017-10-25,"-34.5904453,-58.4108562",-34.5904453,-58.41085620000001,350000.0,111.0,104.0,3153.153153153153,4.0,2.0,27,43,1,0,1,0,4.0
2017-10-26,"-34.5913502331,-58.4056940818",-34.5913502331,-58.4056940818,270000.0,121.0,83.0,2231.404958677686,2.8718229542148843,2.0,27,22,1,0,1,0,2.8718229542148843
2017-10-26,"-34.5899694,-58.3944181",-34.589969399999994,-58.3944181,670000.0,324.0,324.0,2067.901234567901,6.0,2.0,27,43,1,0,1,0,6.0
2017-10-26,"-34.5926065,-58.3951706",-34.5926065,-58.3951706,650000.0,217.0,192.0,2995.391705069125,5.0,2.0,27,56,1,0,1,0,5.0
2017-10-26,"-34.5844463,-58.399116",-34.5844463,-58.39911600000001,580000.0,224.0,199.0,2589.285714285714,6.0,2.0,27,22,1,0,1,0,6.0
2017-10-26,"-34.5913847,-58.4059063",-34.5913847,-58.4059063,270000.0,122.0,84.0,2213.114754098361,3.0,2.0,27,22,1,0,1,0,3.0
2017-10-26,"-34.5980391,-58.4007349",-34.5980391,-58.4007349,83000.0,30.0,30.0,2766.666666666666,1.0,2.0,27,22,1,0,1,0,1.0
2017-10-26,"-34.5977066429,-58.4006680815",-34.5977066429,-58.400668081499994,135000.0,46.0,46.0,2934.782608695652,2.0,2.0,27,22,1,0,1,0,2.0
2017-10-27,"-34.594931,-58.413331",-34.594931,-58.41333100000001,386000.0,125.0,114.0,3088.0,4.0,2.0,27,43,1,0,1,0,4.0
2017-10-27,"-34.594931,-58.413331",-34.594931,-58.41333100000001,170000.0,55.0,44.0,3090.909090909091,2.0,2.0,27,43,1,0,1,0,2.0
2017-10-27,"-34.591813,-58.395177",-34.591813,-58.395177,138000.0,45.0,39.0,3066.666666666666,2.0,2.0,27,56,1,0,1,0,2.0
2017-10-27,"-34.593659,-58.392055",-34.593659,-58.392055000000006,720000.0,249.0,249.0,2891.566265060241,6.0,2.0,27,56,1,0,1,0,6.0
2017-10-27,"-34.5916581495,-58.3967113619",-34.5916581495,-58.396711361899996,250000.0,96.0,77.0,2604.1666666666665,3.0,2.0,27,56,1,0,1,0,3.0
2017-10-27,"-34.5980693,-58.4034619",-34.5980693,-58.4034619,235000.0,116.0,116.0,2025.8620689655168,4.013632080589477,2.0,27,22,1,0,1,0,4.013632080589477
2017-10-27,"-34.5932921,-58.4084421",-34.593292100000006,-58.4084421,389000.0,180.0,180.0,2161.1111111111113,4.0,2.0,27,22,1,0,1,0,4.0
2017-10-28,"-34.5924821,-58.3926579",-34.5924821,-58.3926579,598000.0,250.0,250.0,2392.0,7.0,2.0,27,56,1,0,1,0,7.0
2017-10-28,"-34.589231,-58.410064",-34.589231,-58.410064,260000.0,87.0,87.0,2988.5057471264367,4.0,2.0,27,22,1,0,1,0,4.0
2017-10-28,"-34.5923149,-58.3923106",-34.5923149,-58.3923106,480000.0,196.0,155.0,2448.9795918367345,5.0,2.0,27,56,1,0,1,0,5.0
2017-10-28,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,590000.0,188.0,167.0,3138.297872340425,6.0,2.0,27,56,1,0,1,0,6.0
2017-10-29,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,130000.0,44.0,44.0,2954.5454545454545,1.0,2.0,27,56,1,0,1,0,1.0
2017-10-29,"-34.5936707,-58.3874546",-34.593670700000004,-58.3874546,465000.0,155.0,143.0,3000.0,6.0,2.0,27,56,1,0,1,0,6.0
2017-10-29,"-34.5920853,-58.3986052",-34.592085299999994,-58.39860520000001,240000.0,89.0,89.0,2696.629213483146,3.0,2.0,27,22,1,0,1,0,3.0
2017-10-29,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,190000.0,68.0,68.0,2794.1176470588234,3.0,2.0,27,22,1,0,1,0,3.0
2017-10-29,"-34.5956022,-58.3999744",-34.59560220000001,-58.3999744,285000.0,100.0,100.0,2850.0,4.0,2.0,27,22,1,0,1,0,4.0
2017-10-29,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,540000.0,202.0,190.0,2673.267326732673,4.0,2.0,27,56,1,0,1,0,4.0
2017-10-29,"-34.596336,-58.4016145",-34.596336,-58.4016145,360000.0,155.0,145.0,2322.5806451612907,5.0,2.0,27,56,1,0,1,0,5.0
2017-10-29,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,450000.0,173.0,145.0,2601.156069364162,5.0,2.0,27,56,1,0,1,0,5.0
2017-10-29,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,185000.0,65.0,65.0,2846.1538461538453,2.0,2.0,27,56,1,0,1,0,2.0
2017-10-29,"-34.5929084,-58.4016746",-34.5929084,-58.40167460000001,302000.0,104.0,94.0,2903.8461538461547,3.0,2.0,27,22,1,0,1,0,3.0
2017-10-29,"-34.596409,-58.404848",-34.596409,-58.404848,199000.0,82.0,82.0,2426.829268292683,3.0,2.0,27,56,1,0,1,0,3.0
2017-10-30,"-34.590526,-58.4066037",-34.590526000000004,-58.4066037,195000.0,70.0,59.0,2785.714285714286,4.0,2.0,27,22,1,0,1,0,4.0
2017-10-30,"-34.59777,-58.4122568",-34.597770000000004,-58.4122568,135000.0,45.0,40.0,3000.0,2.0,2.0,27,43,1,0,1,0,2.0
2017-10-30,"-34.5965299143,-58.3933724431",-34.5965299143,-58.393372443100006,520000.0,202.0,197.0,2574.2574257425745,6.816254481690749,2.0,27,56,1,0,1,0,6.816254481690749
2017-10-31,"-34.5933257,-58.4050871",-34.5933257,-58.4050871,650000.0,220.0,220.0,2954.5454545454545,5.0,2.0,27,22,1,0,1,0,5.0
2017-10-31,"-34.5957305,-58.3919854",-34.5957305,-58.3919854,210000.0,100.0,100.0,2100.0,1.0,2.0,27,56,1,0,1,0,1.0
2017-10-31,"-34.5966396831,-58.3932315323",-34.5966396831,-58.39323153229999,520000.0,202.0,198.0,2574.2574257425745,6.0,2.0,27,56,1,0,1,0,6.0
2017-10-31,"-34.591601,-58.403556",-34.591601000000004,-58.40355600000001,265000.0,89.0,73.0,2977.5280898876404,4.0,2.0,27,22,1,0,1,0,4.0
2017-11-01,"-34.5901535,-58.4013699",-34.5901535,-58.4013699,297000.0,105.0,100.0,2828.5714285714284,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-01,"-34.595648,-58.393886",-34.595648,-58.393886,880000.0,340.0,270.0,2588.2352941176473,9.0,2.0,27,56,1,0,1,0,9.0
2017-11-01,"-34.5863537,-58.3949862",-34.586353700000004,-58.39498620000001,780000.0,270.0,240.0,2888.888888888889,6.0,2.0,27,56,1,0,1,0,6.0
2017-11-01,"-34.5961714816,-58.3871895307",-34.596171481599995,-58.3871895307,340000.0,120.0,120.0,2833.333333333333,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-01,"-34.5919771,-58.4072253",-34.5919771,-58.4072253,309000.0,136.0,136.0,2272.0588235294117,4.705637611725594,2.0,27,22,1,0,1,0,4.705637611725594
2017-11-01,"-34.5843848,-58.3992176",-34.5843848,-58.3992176,580000.0,224.0,199.0,2589.285714285714,6.0,2.0,27,22,1,0,1,0,6.0
2017-11-02,"-34.593724,-58.4006982",-34.593724,-58.40069820000001,320000.0,105.0,95.0,3047.6190476190477,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-02,"-34.5934807,-58.4123456",-34.5934807,-58.4123456,135000.0,64.0,64.0,2109.375,3.0,2.0,27,22,1,0,1,0,3.0
2017-11-03,"-34.5952691023,-58.3932008116",-34.5952691023,-58.393200811599996,900000.0,411.0,388.0,2189.78102189781,13.424907304040664,2.0,27,22,1,0,1,0,13.424907304040664
2017-11-03,"-34.5934439141,-58.4018803312",-34.5934439141,-58.4018803312,350000.0,115.0,113.0,3043.478260869565,3.0,2.0,27,22,1,0,1,0,3.0
2017-11-03,"-34.5909985,-58.394888",-34.5909985,-58.394888,310000.0,104.0,96.0,2980.769230769231,5.0,2.0,27,56,1,0,1,0,5.0
2017-11-03,"-34.588746,-58.3958762",-34.588746,-58.3958762,339000.0,113.0,113.0,3000.0,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-03,"-34.5934918,-58.3955552",-34.593491799999995,-58.3955552,280000.0,100.0,100.0,2800.0,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-04,"-34.5921949,-58.4116721",-34.5921949,-58.4116721,370000.0,155.0,180.0,2387.0967741935488,6.22804978022505,2.0,27,22,1,0,1,0,6.22804978022505
2017-11-04,"-34.597284,-58.412846",-34.597284,-58.412846,169000.0,55.0,55.0,3072.7272727272725,2.0,2.0,27,43,1,0,1,0,2.0
2017-11-04,"-34.588943,-58.407477",-34.588943,-58.407477,287500.0,100.0,80.0,2875.0,2.768022124544467,2.0,27,56,1,0,1,0,2.768022124544467
2017-11-04,"-34.5888718051,-58.3996642889",-34.588871805100005,-58.399664288900006,298000.0,95.0,79.0,3136.842105263158,3.0,2.0,27,56,1,0,1,0,3.0
2017-11-05,"-34.594825,-58.404093",-34.594825,-58.404093,234000.0,80.0,76.0,2925.0,3.0,2.0,27,56,1,0,1,0,3.0
2017-11-07,"-34.5917755378,-58.4091990159",-34.591775537800004,-58.4091990159,240000.0,86.0,86.0,2790.697674418605,3.0,2.0,27,56,1,0,1,0,3.0
2017-11-07,"-34.584385,-58.399218",-34.584385,-58.39921800000001,580000.0,215.0,210.0,2697.674418604651,4.0,2.0,27,22,1,0,1,0,4.0
2017-11-07,"-34.5956933478,-58.3874889561",-34.5956933478,-58.38748895609999,415000.0,186.0,171.0,2231.182795698925,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-08,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,620000.0,277.0,150.0,2238.2671480144404,4.0,2.0,27,22,1,0,1,0,4.0
2017-11-08,"-34.5991455,-58.394517",-34.5991455,-58.39451700000001,109000.0,46.0,46.0,2369.5652173913045,1.0,2.0,27,22,1,0,1,0,1.0
2017-11-08,"-34.5882336,-58.4047398",-34.5882336,-58.4047398,159000.0,55.0,55.0,2890.909090909091,2.0,2.0,27,56,1,0,1,0,2.0
2017-11-08,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,570000.0,184.0,170.0,3097.826086956521,6.0,2.0,27,56,1,0,1,0,6.0
2017-11-08,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,558000.0,250.0,250.0,2232.0,6.0,2.0,27,56,1,0,1,0,6.0
2017-11-08,"-34.5930689,-58.4046869",-34.5930689,-58.4046869,280000.0,132.0,124.0,2121.212121212121,3.0,2.0,27,56,1,0,1,0,3.0
2017-11-08,"-34.5930689,-58.4046869",-34.5930689,-58.4046869,280000.0,132.0,124.0,2121.212121212121,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-09,"-34.5923554,-58.394714",-34.5923554,-58.394714,310000.0,117.0,108.0,2649.572649572649,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-09,"-34.5936654,-58.3922394",-34.5936654,-58.3922394,370000.0,124.0,124.0,2983.870967741936,3.0,2.0,27,43,1,0,1,0,3.0
2017-11-10,"-34.5927922,-58.4062747",-34.592792200000005,-58.4062747,600000.0,192.0,177.0,3125.0,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-10,"-34.5885919946,-58.3865918486",-34.5885919946,-58.3865918486,575000.0,196.0,133.0,2933.673469387755,3.0,2.0,27,56,1,0,1,0,3.0
2017-11-10,"-34.589969,-58.394418",-34.589969,-58.394418,670000.0,324.0,280.0,2067.901234567901,5.0,2.0,27,56,1,0,1,0,5.0
2017-11-11,"-34.584041,-58.406246",-34.584041,-58.406246,370000.0,125.0,115.0,2960.0,3.0,2.0,27,22,1,0,1,0,3.0
2017-11-11,"-34.5884864,-58.3867175",-34.5884864,-58.3867175,575000.0,196.0,133.0,2933.673469387755,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-11,"-34.5946539,-58.3873006",-34.5946539,-58.3873006,530000.0,201.0,153.0,2636.8159203980103,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-11,"-34.5947192,-58.3943184",-34.59471920000001,-58.3943184,980000.0,329.0,329.0,2978.723404255319,12.0,2.0,27,56,1,0,1,0,12.0
2017-11-11,"-34.5946766164,-58.3942259177",-34.5946766164,-58.394225917700005,920000.0,329.0,329.0,2796.3525835866253,10.0,2.0,27,56,1,0,1,0,10.0
2017-11-11,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,259500.0,105.0,100.0,2471.428571428572,3.0,2.0,27,22,1,0,1,0,3.0
2017-11-11,"-34.5946890814,-58.3934143",-34.5946890814,-58.39341429999999,795000.0,270.0,265.0,2944.4444444444453,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-11,"-34.5947597363,-58.3933284693",-34.5947597363,-58.3933284693,795000.0,270.0,265.0,2944.4444444444453,5.0,2.0,27,56,1,0,1,0,5.0
2017-11-11,"-34.5932701,-58.4006735",-34.5932701,-58.4006735,289000.0,105.0,95.0,2752.3809523809527,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-12,"-34.598313,-58.387635",-34.598313,-58.387635,345000.0,122.0,122.0,2827.8688524590166,5.0,2.0,27,22,1,0,1,0,5.0
2017-11-12,"-34.5993229871,-58.4016707743",-34.5993229871,-58.4016707743,110000.0,41.0,34.0,2682.926829268293,1.1764094029313985,2.0,27,20,1,0,1,0,1.1764094029313985
2017-11-13,"-34.5928800591,-58.3980068143",-34.5928800591,-58.398006814300004,325000.0,120.0,100.0,2708.333333333333,3.0,2.0,27,56,1,0,1,0,3.0
2017-11-13,"-34.59338,-58.405219",-34.59338,-58.405219,330000.0,147.0,147.0,2244.8979591836733,4.0,2.0,27,22,1,0,1,0,4.0
2017-11-14,"-34.5958883618,-58.3941659693",-34.5958883618,-58.394165969300005,385000.0,158.0,140.0,2436.7088607594933,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-14,"-34.5895246,-58.3949546",-34.589524600000004,-58.3949546,340000.0,154.0,154.0,2207.792207792208,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-14,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,107000.0,44.0,44.0,2431.818181818182,2.0,2.0,27,56,1,0,1,0,2.0
2017-11-14,"-34.5920561,-58.393558",-34.5920561,-58.393558,335000.0,110.0,110.0,3045.4545454545455,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-14,"-34.59909,-58.394179",-34.599090000000004,-58.394179,299000.0,122.0,74.0,2450.8196721311474,3.0,2.0,27,56,1,0,1,0,3.0
2017-11-15,"-34.5895459,-58.3973636",-34.5895459,-58.39736360000001,228000.0,75.0,51.0,3040.0,1.0,2.0,27,22,1,0,1,0,1.0
2017-11-15,"-34.596626,-58.397426",-34.596626,-58.397426,890000.0,424.0,375.0,2099.056603773585,6.0,2.0,27,56,1,0,1,0,6.0
2017-11-15,"-34.597094,-58.411491",-34.597094,-58.41149100000001,159000.0,55.0,50.0,2890.909090909091,2.0,2.0,27,43,1,0,1,0,2.0
2017-11-16,"-34.593724,-58.4006982",-34.593724,-58.40069820000001,235000.0,80.0,80.0,2937.5,3.0,2.0,27,22,1,0,1,0,3.0
2017-11-16,"-34.5941900895,-58.3905404571",-34.594190089499996,-58.3905404571,480000.0,200.0,172.0,2400.0,4.0,2.0,27,56,1,0,1,0,4.0
2017-11-16,"-34.594789,-58.391991",-34.594789,-58.391991,300000.0,114.0,104.0,2631.578947368421,3.0,2.0,27,56,1,0,1,0,3.0
2017-11-17,"-34.5915445,-58.4088672",-34.5915445,-58.4088672,230000.0,87.0,82.0,2643.67816091954,4.0,2.0,27,22,1,0,1,0,4.0
2017-11-17,"-34.5946538,-58.4143368",-34.5946538,-58.4143368,243500.0,90.0,90.0,2705.555555555556,3.0,2.0,27,43,1,0,1,0,3.0
2017-11-17,"-34.5911578804,-58.3996082037",-34.5911578804,-58.3996082037,130000.0,53.0,42.0,2452.830188679245,2.0,2.0,27,22,1,0,1,0,2.0
